814000	0.707574
815000	0.759963
816000	0.838828
817000	0.930528
818000	1.025043
819000	1.099371
820000	1.153109
821000	1.160764
822000	1.113473
823000	1.024145
824000	0.869325
825000	0.673431
826000	0.440111
827000	0.188411
828000	-0.06858
829000	-0.306393
830000	-0.511169
831000	-0.665578
832000	-0.763934
833000	-0.792138
834000	-0.757655
835000	-0.664223
836000	-0.518629
837000	-0.336494
838000	-0.133826
839000	0.072788
840000	0.270336
841000	0.443531
842000	0.577039
843000	0.666364
844000	0.716549
845000	0.704451
846000	0.656944
847000	0.570428
848000	0.446434
849000	0.307238
850000	0.157108
851000	0.00073
852000	-0.141354
853000	-0.274955
854000	-0.383617
855000	-0.473682
856000	-0.543572
857000	-0.584233
858000	-0.617171
859000	-0.631439
860000	-0.636198
861000	-0.640475
862000	-0.641672
863000	-0.64844
864000	-0.658625
865000	-0.677204
866000	-0.703516
867000	-0.733633
868000	-0.769883
869000	-0.816161
870000	-0.855695
871000	-0.905026
872000	-0.957369
873000	-1.00381
874000	-1.054791
875000	-1.107739
876000	-1.146936
877000	-1.187692
878000	-1.209885
879000	-1.21393
880000	-1.190895
881000	-1.133497
882000	-1.036948
883000	-0.893626
884000	-0.699437
885000	-0.465125
886000	-0.179077
887000	0.138869
888000	0.478409
889000	0.831124
890000	1.174931
891000	1.493619
892000	1.768349
893000	1.989811
894000	2.139184
895000	2.213222
896000	2.206758
897000	2.133807
898000	1.98881
899000	1.800561
900000	1.588591
901000	1.363632
902000	1.165436
903000	1.005978
904000	0.910107
905000	0.887432
906000	0.948269
907000	1.094256
908000	1.30791
909000	1.578352
910000	1.8864
911000	2.194417
912000	2.484402
913000	2.726589
914000	2.896811
915000	2.988576
916000	2.980827
917000	2.897379
918000	2.730854
919000	2.507221
920000	2.260657
921000	2.002803
922000	1.767974
923000	1.588285
924000	1.469686
925000	1.435086
926000	1.482507
927000	1.613654
928000	1.812758
929000	2.059373
930000	2.335358
931000	2.61211
932000	2.858161
933000	3.053823
934000	3.182039
935000	3.216023
936000	3.16309
937000	3.015652
938000	2.784398
939000	2.484737
940000	2.137585
941000	1.771553
942000	1.401058
943000	1.060009
944000	0.769773
945000	0.536606
946000	0.376994
947000	0.296095
948000	0.282985
949000	0.335259
950000	0.431669
951000	0.565971
952000	0.708836
953000	0.843607
954000	0.968488
955000	1.046177
956000	1.087639
957000	1.082646
958000	1.024234
959000	0.926085
960000	0.787893
961000	0.623344
962000	0.443075
963000	0.251105
964000	0.072741
965000	-0.097046
966000	-0.244328
967000	-0.362143
968000	-0.448352
969000	-0.509188
970000	-0.53149
971000	-0.53017
972000	-0.503601
973000	-0.453813
974000	-0.388749
975000	-0.309777
976000	-0.224293
977000	-0.134562
978000	-0.04167
979000	0.039722
980000	0.114906
981000	0.182922
982000	0.218595
983000	0.246256
984000	0.243546
985000	0.209839
986000	0.15473
987000	0.068942
988000	-0.039182
989000	-0.165036
990000	-0.297748
991000	-0.428929
992000	-0.545444
993000	-0.635446
994000	-0.676935
995000	-0.673652
996000	-0.603075
997000	-0.464128
998000	-0.258978
999000	0.00967
1000000	0.332845
1001000	0.694358
1002000	1.076343
1003000	1.453862
1004000	1.81635
1005000	2.128433
1006000	2.380345
1007000	2.567185
1008000	2.663325
1009000	2.682078
1010000	2.627261
1011000	2.505888
1012000	2.339454
1013000	2.146164
1014000	1.951426
1015000	1.777938
1016000	1.638431
1017000	1.563558
1018000	1.550121
1019000	1.607029
1020000	1.734722
1021000	1.913745
1022000	2.134044
1023000	2.366728
1024000	2.592372
1025000	2.782045
1026000	2.908787
1027000	2.962323
1028000	2.928978
1029000	2.795515
1030000	2.582607
1031000	2.302302
1032000	1.965187
1033000	1.616384
1034000	1.273009
1035000	0.9711
1036000	0.733733
1037000	0.580839
1038000	0.525492
1039000	0.565935
1040000	0.695694
1041000	0.904673
1042000	1.159997
1043000	1.442832
1044000	1.723876
1045000	1.973525
1046000	2.169417
1047000	2.294037
1048000	2.341906
1049000	2.302508
1050000	2.180873
1051000	1.999012
1052000	1.760737
1053000	1.487051
1054000	1.210765
1055000	0.933476
1056000	0.687686
1057000	0.475624
1058000	0.312464
1059000	0.196861
1060000	0.121399
1061000	0.088454
1062000	0.07777
1063000	0.075252
1064000	0.07619
1065000	0.057332
1066000	0.011462
1067000	-0.065801
1068000	-0.184324
1069000	-0.333833
1070000	-0.523437
1071000	-0.734813
1072000	-0.955912
1073000	-1.19395
1074000	-1.417512
1075000	-1.627846
1076000	-1.820583
1077000	-1.985584
1078000	-2.114988
1079000	-2.224612
1080000	-2.292965
1081000	-2.333094
1082000	-2.337777
1083000	-2.303538
1084000	-2.238832
1085000	-2.149431
1086000	-2.042596
1087000	-1.923529
1088000	-1.790963
1089000	-1.649207
1090000	-1.490757
1091000	-1.318421
1092000	-1.13452
1093000	-0.941776
1094000	-0.732606
1095000	-0.536168
1096000	-0.339294
1097000	-0.156892
1098000	-0.005572
1099000	0.118414
1100000	0.196906
1101000	0.233149
1102000	0.222582
1103000	0.161031
1104000	0.068391
1105000	-0.062281
1106000	-0.213689
1107000	-0.360345
1108000	-0.5072
1109000	-0.624622
1110000	-0.70289
1111000	-0.735706
1112000	-0.710896
1113000	-0.63872
1114000	-0.50831
1115000	-0.34283
1116000	-0.152044
1117000	0.052335
1118000	0.250138
1119000	0.422389
1120000	0.560221
1121000	0.652793
1122000	0.692091
1123000	0.682012
1124000	0.629066
1125000	0.541836
1126000	0.431917
1127000	0.321335
1128000	0.224619
1129000	0.149167
1130000	0.115126
1131000	0.127846
1132000	0.182104
1133000	0.283941
1134000	0.41376
1135000	0.572567
1136000	0.729122
1137000	0.871492
1138000	0.990303
1139000	1.054914
1140000	1.062306
1141000	1.010327
1142000	0.885957
1143000	0.705282
1144000	0.478316
1145000	0.216408
1146000	-0.052921
1147000	-0.320727
1148000	-0.551749
1149000	-0.741789
1150000	-0.879187
1151000	-0.946806
1152000	-0.959729
1153000	-0.915896
1154000	-0.83271
1155000	-0.722765
1156000	-0.601442
1157000	-0.498589
1158000	-0.411177
1159000	-0.358234
1160000	-0.35237
1161000	-0.377247
1162000	-0.438329
1163000	-0.522811
1164000	-0.6105
1165000	-0.699096
1166000	-0.753971
1167000	-0.784133
1168000	-0.76609
1169000	-0.698866
1170000	-0.590962
1171000	-0.441187
1172000	-0.268854
1173000	-0.081188
1174000	0.097813
1175000	0.250781
1176000	0.373602
1177000	0.441724
1178000	0.449901
1179000	0.412073
1180000	0.310469
1181000	0.17284
1182000	0.001276
1183000	-0.178455
1184000	-0.35409
1185000	-0.512533
1186000	-0.628374
1187000	-0.702033
1188000	-0.727651
1189000	-0.699207
1190000	-0.630158
1191000	-0.525309
1192000	-0.404601
1193000	-0.281305
1194000	-0.163071
1195000	-0.079662
1196000	-0.029492
1197000	-0.010819
1198000	-0.045996
1199000	-0.1036
1200000	-0.187396
1201000	-0.279498
1202000	-0.363652
1203000	-0.420221
1204000	-0.438305
1205000	-0.408336
1206000	-0.320666
1207000	-0.175258
1208000	0.019378
1209000	0.253086
1210000	0.515662
1211000	0.785128
1212000	1.04367
1213000	1.2707
1214000	1.456827
1215000	1.579988
1216000	1.635005
1217000	1.617048
1218000	1.534375
1219000	1.373781
1220000	1.173163
1221000	0.923787
1222000	0.649224
1223000	0.372549
1224000	0.098647
1225000	-0.148096
1226000	-0.366064
1227000	-0.540167
1228000	-0.666201
1229000	-0.75807
1230000	-0.80668
1231000	-0.824585
1232000	-0.831117
1233000	-0.824707
1234000	-0.826537
1235000	-0.840772
1236000	-0.872438
1237000	-0.934896
1238000	-1.006241
1239000	-1.107443
1240000	-1.211823
1241000	-1.316064
1242000	-1.415756
1243000	-1.497113
1244000	-1.552489
1245000	-1.581204
1246000	-1.585273
1247000	-1.562725
1248000	-1.521117
1249000	-1.471913
1250000	-1.425888
1251000	-1.383609
1252000	-1.366688
1253000	-1.373981
1254000	-1.410965
1255000	-1.474708
1256000	-1.426595
1257000	-1.340018
1258000	-1.260353
1259000	-1.193239
1260000	-1.119862
1261000	-1.044234
1262000	-0.961524
1263000	-0.859976
1264000	-0.759459
1265000	-0.652105
1266000	-0.546316
1267000	-0.456426
1268000	-0.385842
1269000	-0.344297
1270000	-0.336307
1271000	-0.35891
1272000	-0.423021
1273000	-0.501268
1274000	-0.594743
1275000	-0.691229
1276000	-0.757657
1277000	-0.792788
1278000	-0.771274
1279000	-0.685593
1280000	-0.526681
1281000	-0.292826
1282000	-0.000322
1283000	0.350603
1284000	0.731378
1285000	1.116275
1286000	1.491114
1287000	1.822457
1288000	2.08867
1289000	2.283934
1290000	2.385773
1291000	2.410927
1292000	2.346193
1293000	2.220308
1294000	2.052782
1295000	1.856299
1296000	1.662262
1297000	1.499224
1298000	1.375507
1299000	1.31721
1300000	1.326712
1301000	1.408739
1302000	1.553494
1303000	1.746841
1304000	1.975523
1305000	2.205173
1306000	2.418095
1307000	2.589111
1308000	2.69709
1309000	2.71796
1310000	2.663136
1311000	2.514819
1312000	2.29052
1313000	2.007088
1314000	1.684508
1315000	1.358386
1316000	1.042374
1317000	0.779634
1318000	0.585464
1319000	0.47347
1320000	0.461637
1321000	0.542004
1322000	0.709364
1323000	0.947271
1324000	1.232789
1325000	1.546738
1326000	1.851382
1327000	2.130731
1328000	2.370213
1329000	2.52457
1330000	2.617575
1331000	2.622479
1332000	2.546047
1333000	2.398277
1334000	2.187895
1335000	1.932436
1336000	1.647441
1337000	1.347871
1338000	1.059261
1339000	0.78278
1340000	0.539559
1341000	0.335206
1342000	0.168189
1343000	0.041343
1344000	-0.050785
1345000	-0.115083
1346000	-0.165602
1347000	-0.207799
1348000	-0.254604
1349000	-0.309562
1350000	-0.39292
1351000	-0.485174
1352000	-0.601914
1353000	-0.74156
1354000	-0.879295
1355000	-1.026275
1356000	-1.165221
1357000	-1.282274
1358000	-1.379628
1359000	-1.446197
1360000	-1.478812
1361000	-1.480835
1362000	-1.447055
1363000	-1.39136
1364000	-1.305461
1365000	-1.201217
1366000	-1.083281
1367000	-0.950295
1368000	-0.806082
1369000	-0.657707
1370000	-0.50016
1371000	-0.335133
1372000	-0.172014
1373000	0.00043
1374000	0.168443
1375000	0.335073
1376000	0.491259
1377000	0.631856
1378000	0.757242
1379000	0.843547
1380000	0.896969
1381000	0.916006
1382000	0.87329
1383000	0.794243
1384000	0.664777
1385000	0.496167
1386000	0.299226
1387000	0.092008
1388000	-0.114073
1389000	-0.292419
1390000	-0.426505
1391000	-0.494204
1392000	-0.489849
1393000	-0.398516
1394000	-0.22108
1395000	0.030466
1396000	0.34697
1397000	0.70127
1398000	1.07848
1399000	1.439229
1400000	1.763116
1401000	2.035964
1402000	2.229801
1403000	2.341931
1404000	2.375525
1405000	2.335697
1406000	2.230239
1407000	2.101011
1408000	1.947598
1409000	1.810256
1410000	1.709024
1411000	1.658907
1412000	1.678978
1413000	1.766689
1414000	1.926764
1415000	2.151097
1416000	2.40947
1417000	2.696579
1418000	2.979255
1419000	3.226652
1420000	3.4246
1421000	3.536978
1422000	3.566366
1423000	3.482994
1424000	3.301946
1425000	3.02765
1426000	2.668657
1427000	2.256829
1428000	1.821844
1429000	1.379229
1430000	0.973982
1431000	0.625195
1432000	0.357257
1433000	0.179354
1434000	0.100165
1435000	0.121852
1436000	0.218861
1437000	0.38644
1438000	0.597237
1439000	0.824101
1440000	1.045442
1441000	1.237995
1442000	1.386345
1443000	1.474909
1444000	1.503835
1445000	1.468966
1446000	1.386297
1447000	1.250633
1448000	1.096673
1449000	0.926221
1450000	0.751482
1451000	0.597965
